RoundLeft,participant,date,expName,psychopyVersion,OS,frameRate,inst1_resp.keys,inst1_resp.rt,calibrationMouse.x,calibrationMouse.y,calibrationMouse.leftButton,calibrationMouse.midButton,calibrationMouse.rightButton,calibrationClick.x,calibrationClick.y,calibrationClick.leftButton,calibrationClick.midButton,calibrationClick.rightButton,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,calibration_x,calibration_y,calibrationClick.clicked_name,left,right,rawFixations,repeats,points,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,ic_trials.thisRepN,ic_trials.thisTrialN,ic_trials.thisN,ic_trials.thisIndex,ic_trials.ran,path
,6003ef9269c7814f0ca7b46a,2023-07-19_21h38.23.387,prioq-eyetrack,2023.1.2,Win32,143.8021283,,,,,,,,-0.006481481,-0.218518519,1,0,0,0,21,21,11,1,0,-0.22,calibration_square,,,,,,,,,,,,,,,,,,
,6003ef9269c7814f0ca7b46a,2023-07-19_21h38.23.387,prioq-eyetrack,2023.1.2,Win32,143.8021283,,,,,,,,-0.657407407,0.221296296,1,0,0,0,22,22,28,1,-0.66,0.22,calibration_square,,,,,,,,,,,,,,,,,,
,6003ef9269c7814f0ca7b46a,2023-07-19_21h38.23.387,prioq-eyetrack,2023.1.2,Win32,143.8021283,,,,,,,,0.659259259,-0.00462963,1,0,0,0,23,23,31,1,0.66,0,calibration_square,,,,,,,,,,,,,,,,,,
,6003ef9269c7814f0ca7b46a,2023-07-19_21h38.23.387,prioq-eyetrack,2023.1.2,Win32,143.8021283,,,,,,,,0,0.217592593,1,0,0,0,24,24,13,1,0,0.22,calibration_square,,,,,,,,,,,,,,,,,,
,6003ef9269c7814f0ca7b46a,2023-07-19_21h38.23.387,prioq-eyetrack,2023.1.2,Win32,143.8021283,,,,,,,,0.650925926,0.212037037,1,0,0,0,25,25,32,1,0.66,0.22,calibration_square,,,,,,,,,,,,,,,,,,
,6003ef9269c7814f0ca7b46a,2023-07-19_21h38.23.387,prioq-eyetrack,2023.1.2,Win32,143.8021283,,,,,,,,0.22962963,-0.215740741,1,0,0,0,26,26,16,1,0.22,-0.22,calibration_square,,,,,,,,,,,,,,,,,,
,6003ef9269c7814f0ca7b46a,2023-07-19_21h38.23.387,prioq-eyetrack,2023.1.2,Win32,143.8021283,,,,,,,,0.226851852,0.221296296,1,0,0,0,27,27,18,1,0.22,0.22,calibration_square,,,,,,,,,,,,,,,,,,
,6003ef9269c7814f0ca7b46a,2023-07-19_21h38.23.387,prioq-eyetrack,2023.1.2,Win32,143.8021283,,,,,,,,0.436111111,-0.009259259,1,0,0,0,28,28,22,1,0.44,0,calibration_square,,,,,,,,,,,,,,,,,,
,6003ef9269c7814f0ca7b46a,2023-07-19_21h38.23.387,prioq-eyetrack,2023.1.2,Win32,143.8021283,,,,,,,,0.661111111,-0.428703704,1,0,0,0,29,29,29,1,0.66,-0.44,,,,,,,,,,,,,,,,,,,
,6003ef9269c7814f0ca7b46a,2023-07-19_21h38.23.387,prioq-eyetrack,2023.1.2,Win32,143.8021283,,,,,,,,0.00462963,0.433333333,1,0,0,0,30,30,14,1,0,0.44,calibration_square,,,,,,,,,,,,,,,,,,
,6003ef9269c7814f0ca7b46a,2023-07-19_21h38.23.387,prioq-eyetrack,2023.1.2,Win32,143.8021283,,,,,,,,-0.662962963,-0.441666667,1,0,0,0,31,31,25,1,-0.66,-0.44,calibration_square,,,,,,,,,,,,,,,,,,
,6003ef9269c7814f0ca7b46a,2023-07-19_21h38.23.387,prioq-eyetrack,2023.1.2,Win32,143.8021283,,,,,,,,0.441666667,-0.226851852,1,0,0,0,32,32,21,1,0.44,-0.22,calibration_square,,,,,,,,,,,,,,,,,,
,6003ef9269c7814f0ca7b46a,2023-07-19_21h38.23.387,prioq-eyetrack,2023.1.2,Win32,143.8021283,,,,,,,,-0.441666667,-0.232407407,1,0,0,0,33,33,1,1,-0.44,-0.22,,,,,,,,,,,,,,,,,,,
,6003ef9269c7814f0ca7b46a,2023-07-19_21h38.23.387,prioq-eyetrack,2023.1.2,Win32,143.8021283,,,,,,,,,,,,,,,,,,,,,Icecreams/c1-sc1-1.png,Icecreams/c1-sc1-1.png,"[{""x"":685.1,""y"":792.8,""timestamp"":1689820855360}]","[0,0]",0,[],[],[],[],[],[],[],0,0,0,180,1,Icecreams/c1-sc3-1.png
,6003ef9269c7814f0ca7b46a,2023-07-19_21h38.23.387,prioq-eyetrack,2023.1.2,Win32,143.8021283,,,,,,,,,,,,,,,,,,,,,Icecreams/c1-sc3-1.png,Icecreams/c1-sc1-1.png,"[{""x"":685.1,""y"":792.8,""timestamp"":1689820855385}]","[0,0]",0,[],[],[],[],[],[],[],0,1,1,11,1,Icecreams/c1-sc1-sp1-t2-U2.png
