weights,sigma,mu,B,M
0.169,5.564968804191893,2.1505809838421865,0.44253331443016863,0.1960894656289303
0.17,2.831609083046626,1.1512178076925046,0.42190919200163257,0.055003342924590484
0.171,6.189897485855444,2.3127800893144954,0.455987818221304,0.13685558330272357
0.17200000000000001,14.700753753918958,4.49015961744966,0.5320535786328299,0.05635277445113861
0.17300000000000001,11.447725222701132,3.830087317065,0.4986078920531605,0.06878385667320809
0.17400000000000002,4.180291405177135,1.862814973307186,0.38349092117938155,0.055327381127611194
0.17500000000000002,8.681853901434206,3.04474043877886,0.48071190143624626,0.1668960237432969
0.176,8.326744978719747,3.23606972722856,0.44026263335971033,-0.0024990779789774652
0.177,15.234859225551032,5.69684667763264,0.45567296769957377,0.08365160466328601
0.178,6.981551082307563,2.641248676900078,0.4510436166204578,0.045989004953161945
0.179,3.016856901299852,1.3870536157756772,0.3700809267592625,0.01396075737934562
0.18,5.790754635001102,2.447716861281442,0.40578373976630777,0.06868088477010217
0.181,7.431990152933448,2.6292399875850783,0.47735218241423205,0.08229311749470447
0.182,4.331728116573184,1.5205245518855734,0.4803626439163922,0.07691818749562541
0.183,6.311112832220983,2.5927087726054516,0.4176188859848586,0.14105708681742746
0.184,9.127147565987611,2.8887309902278897,0.5191810608415938,0.08346866543941066
0.185,13.153834637852935,4.304165372449697,0.5069119750361273,0.12655065653226236
0.186,4.9327764176231135,1.6142535664307833,0.5068745460575259,-0.00649985064820763
0.187,10.12708941874746,3.3197254614877094,0.5062435987919763,0.008597268507755008
0.188,12.088635961423924,3.7035664068366776,0.5309626459346597,0.11065213893418109
0.189,4.762878339431648,1.6370548698489684,0.488415014245756,0.06606692543153495
0.19,2.6311281034115055,1.1893866485954665,0.37736837792830696,0.2369946481172803
0.191,9.418946361906096,3.32770271241292,0.47787019270541875,0.07812686629676238
0.192,2.2331230112089626,1.027637529027386,0.36969457502518716,0.34259626187962716
0.193,3.007814862944564,1.3009078671132976,0.3961515053924912,0.14823084094622505
0.194,3.344542486747379,1.2565026731596176,0.4538185870859759,0.23296011211619433
0.195,7.327136927308071,2.8088905128159896,0.44576106775385566,0.12866892933041785
0.196,9.704866154800582,2.711084989475432,0.5632900036457871,0.10553406868776871
0.197,3.506035202906509,1.3986297042205726,0.42967369608138106,0.028627416666732887
0.198,1.747891492864027,0.8507932671026193,0.345212408823655,0.07920196763475695
0.199,4.797637075376596,2.0599048378205738,0.39922938455357077,0.08725891940760663
0.2,11.013461972818847,3.799981724882234,0.4869549846168506,-0.0011321591691075142
0.201,8.76965398868844,3.1057325978967802,0.47694627450611066,-0.021954537594075216
0.202,13.814309877444149,4.670232133218755,0.49468781747205787,0.08491388763300468
0.203,12.31701234449839,4.307018662739781,0.4818322149586358,-0.009931404095276049
0.20400000000000001,6.5231532487085415,1.9061915633521667,0.5477248574231327,0.07865443839395683
0.20500000000000002,9.954037102602683,3.432169266376164,0.48720807497337526,0.10250614959459872
0.20600000000000002,9.514545771061412,3.3838960065407973,0.47530158062707395,0.1782244034297472
0.20700000000000002,7.619970149619558,2.5335882263924963,0.5009457507275205,0.04176716788076462
0.20800000000000002,11.18250582829184,3.8149476763422374,0.4912539418557353,0.1956706110575613
0.209,6.9503654015291305,2.7058011335672174,0.4395703256084699,0.04896876062150572
0.21,3.992383035494757,1.2568059450856246,0.5211428090185983,0.10871431505807806
0.211,9.887335270379749,3.085896837362983,0.5242670736583451,0.044578284483747684
0.212,5.215752996026218,1.7895400683991491,0.4890891638818419,0.07890691474080028
0.213,9.265856178905782,2.9191305074583815,0.5208643911404369,0.05211372498298188
0.214,4.5365340444661015,1.7955557052003523,0.4328710501000292,0.2521004726364453
0.215,5.918787122651908,2.2257557779417856,0.4534362934525055,0.031784627837191735
0.216,6.093549891909268,2.3253986712203707,0.44757978890515204,0.10486545624157952
0.217,6.603196783662425,2.5443605195548638,0.4437071154153938,0.05373556726778414
0.218,5.957144909348186,2.0346476257593533,0.49081570453155543,0.049609788644223385
0.219,6.494360470963579,2.0753580407850403,0.5156531599165511,0.06607231746027964
0.22,4.398916318391402,1.712962116531998,0.4394645983977375,0.07827159886945692
0.221,3.7757435203695895,1.7605685862211415,0.3639922922245428,0.2268806575025075
0.222,3.4441253889664383,1.5084100157835234,0.39085341446047533,0.07816716220688322
0.223,8.246519100000855,2.6359407069591994,0.5155616002783966,-0.01984584898892436
0.224,7.602837334416338,3.1149802740633876,0.4187286278133943,0.11566855525567368
0.225,9.126229227415054,2.8253364931970815,0.5272022830741924,0.005635129618651693
0.226,2.543069772561115,1.1582356813734282,0.37414747537671805,0.10690030714062232
0.227,7.230985862035506,2.7787066235228552,0.44479680519019393,0.057669122265771346
0.228,7.549432054578452,2.8335213636284653,0.4541974235076941,0.0478523097636253
0.229,10.084300802334157,2.9929517802116354,0.5422659673628499,0.0961412392904272
0.23,12.624500956072298,4.514949149726203,0.4731512245893191,0.06380076324363461
0.231,7.730203651962415,2.3382228721101814,0.5355336076556302,0.025587413953954256
0.232,8.324907796053262,3.45989653008664,0.41282070803462806,0.03393505705966509
0.233,10.18091610879798,3.057008321319163,0.5381438627396499,-0.015267670283196307
0.234,10.709483786387871,3.2816496572059126,0.5308958104879624,0.06300816459958085
0.23500000000000001,5.384862017324694,2.0372766702703626,0.4510270540550928,0.15672788654343858
0.23600000000000002,7.324891020172952,2.8589890444077226,0.43852656820827496,0.10978291731726347
0.23700000000000002,7.875790593984711,2.54370062373933,0.5117418748024133,0.07494407810558314
0.23800000000000002,6.53849194312739,2.7520312370165936,0.40756162303145066,0.0346716706846989
0.23900000000000002,7.1824309113531735,2.344370137513726,0.5078368645490795,0.054610346811598064
0.24,10.652846149190106,2.6298122557388237,0.6040232044568801,-0.004110208341458161
0.241,6.1647024676481665,1.8119138973263194,0.5456936088132615,-0.0089452960585454
0.242,6.455664593873667,2.3469651470811845,0.466758181100867,0.06866308312262277
0.243,5.189679238215949,1.985156959559083,0.44663351055325995,0.01232848916474437
0.244,3.4736345263778556,1.4462144369533727,0.41208990449408384,0.22312522890488917
0.245,5.30499465526336,1.989397793552554,0.45454050971017074,0.05084354565449989
0.246,6.220030836272428,2.339569048973115,0.4533461656295628,0.044122178105935314
0.247,8.020829748925648,2.2244052747667564,0.5657678384882818,0.07668923772602518
0.248,7.825587974001827,2.8685563582791893,0.463527652302157,0.18041282712665188
0.249,5.914636256852426,2.2821091066739876,0.4431670119145495,-0.008349822861843999
0.25,11.816735483790021,4.125826947979887,0.48241357490210607,0.1527241454606363
0.251,3.97528824754559,1.678775230027018,0.4061703634258643,0.15139797332201957
0.252,7.803055932723457,2.632653497249789,0.4954528937556787,0.017586282500570788
0.253,3.8174809731891934,1.5744959450078824,0.4159856509421598,0.21345789010434194
0.254,3.595213720227549,1.4583814412476774,0.4228340835984367,0.0316843469731774
0.255,3.461467716193632,1.591878949857485,0.3699704156250014,0.028389386883037448
0.256,3.4499483423260617,1.5478104006478033,0.3805981920100471,0.15324102383784086
0.257,14.758748332804945,4.697893407110669,0.5170910304142708,0.14842057574441506
0.258,2.086044534099456,1.03564393342284,0.33648476188603327,0.2475928494912698
0.259,1.531060917729775,0.7562439580910121,0.3387466917197577,0.19806046111848408
0.26,7.2297935231371175,2.461671669299694,0.49199184634728405,0.01576052161990512
0.261,7.994480928860246,2.6708420700242246,0.4991540208761463,0.07861426544195191
0.262,5.075172831496916,2.0703916109610523,0.42050998836171205,0.02699898647727568
0.263,5.646436870316688,2.1815085171644926,0.4426357341089109,0.04637749412256036
0.264,3.488241913776023,1.5519635382250558,0.38416655709584613,0.12909567822069187
0.265,3.2109520996256933,1.3938880738411734,0.39459871729196166,0.25171275032193907
0.266,6.0767411908753894,2.3166025163110557,0.4479905512918378,0.06783845825186921
0.267,4.150180576468992,1.8017716935778338,0.3945611080770113,0.1154154873103948
0.268,3.0142120758259905,1.3156389945723264,0.3922936502057118,0.1007856908240276
0.269,5.604379009096073,2.0677881553940893,0.4609637378693639,0.022244686091162997
0.27,12.520165126128155,4.406177340016818,0.4793704134452222,0.09078619859058695
0.271,6.907991724447612,2.5041430937382345,0.467890517483918,0.19045121780051139
0.272,6.93253474501339,2.6126863212246354,0.45256661881496885,0.05219758113766747
0.273,2.7076525050754734,1.1355709447184124,0.4090528643192403,0.0858818911586684
0.274,3.045015873672719,1.2423187904608235,0.4204703444992706,0.0895689142339427
0.275,5.276977273290132,2.2244153090124703,0.4069327035995039,0.11546784208435955
0.276,11.66439464611481,3.332320595299983,0.5555932693717519,0.0161065979782846
0.277,12.47421403248218,3.9028069577104443,0.5233801116762762,0.10131815703681599
0.278,2.9073972212614163,1.371886379210887,0.3588242765403665,0.11042249008260974
0.279,8.035752379171019,2.694694879318662,0.4977478916945084,0.19822321982798544
0.28,8.20758247618765,2.882042263820941,0.48022726983299024,0.04854039628919647
0.281,3.3630274319594102,1.5234890914132644,0.37645188177456446,0.09483802329796572
0.28200000000000003,6.6335043511522205,2.3238115931959733,0.4811366244902345,0.14160660465594996
0.28300000000000003,3.9993959134358072,1.5104930143263064,0.4517156210842873,0.06395912864422598
0.28400000000000003,2.3182967757101407,0.9143771612948717,0.4342905105103064,0.030423993864909182
0.28500000000000003,2.941394321439261,1.333749115350847,0.376044740921132,0.1133021702836424
0.28600000000000003,5.569066577112059,2.2444366471784645,0.42549799168163466,0.10533848599565358
0.28700000000000003,11.918215455189504,3.8921034395317164,0.5076502295179866,0.006762361670250452
0.28800000000000003,3.8952824757864826,1.756891905861317,0.3783306079282275,0.051706752431864886
0.289,3.1436166197658775,1.285004668449654,0.4196818446097324,0.15947681240439074
0.29,2.2672673089696684,1.1029067182507746,0.34548975255120645,0.2887698331790555
0.291,4.93892080836734,1.8981856852108525,0.4447400557549488,0.03448865875948103
0.292,8.698475012263753,3.136293905188497,0.4699864565055373,0.030974807479793115
0.293,3.213319814647264,1.0388337829263858,0.5113846388243539,0.06963585567579435
0.294,3.106838433858715,1.3883213637421223,0.38230388851444214,0.0613126298876853
0.295,4.106322911471674,1.484596874895611,0.46892571110907255,0.21296507067845682
0.296,3.6879661220112907,1.336553934896595,0.4679874217800947,0.0294390279309764
0.297,3.3715122345449378,1.5000273601436438,0.38416702523402785,0.14065150218415776
0.298,12.803194676196465,4.120038486826799,0.5130908559684735,-0.04443224643338222
0.299,4.704810428273171,1.655445589391661,0.47944058075842744,0.042155551971163066
0.3,2.8991041357771006,1.2773321925077386,0.3883147774302079,0.11322728878124476
0.301,6.306168619014876,2.0894573509853647,0.5022509677178235,0.01138489977655636
0.302,9.427248976544359,3.0044476764144332,0.5166472026649134,-0.009112272529604426
0.303,3.8312296328508197,1.6887168321641346,0.38814014126147517,0.14200626424735524
0.304,20.163470729163944,7.362668109830834,0.4650417079637377,0.06031103236984255
0.305,5.768978895680018,2.215889995459446,0.4449777383525123,0.1020407482600005
0.306,12.00565510859523,4.04067505549319,0.4963739354514599,-0.045220990480989064
0.307,8.355739836680995,3.036970853359229,0.46685719738073916,0.048728833045265686
0.308,5.159027606295852,1.9024853874040364,0.46116777265682635,0.19401380139459945
0.309,12.524535073907591,5.151029546198641,0.4171581324944761,0.1262317404222726
0.31,2.496635890951416,1.095844091110112,0.389923341768342,0.16366568392467934
0.311,8.961861816158438,3.6364962177115743,0.42270314783322577,0.021622033454722654
0.312,7.128434738291817,2.4670201421232534,0.4857940195917971,0.14373616252411456
0.313,5.1039806024194085,1.8109951168390108,0.47621070836291335,0.048788264417761976
0.314,1.7877184572796587,0.9751413642315525,0.2941072459491079,0.18154661654908927
0.315,5.997340437457448,2.473644465246104,0.4159724061232527,0.09563480344854361
0.316,3.6006326916409614,1.517444575199089,0.4070255308451122,0.07872810620924406
0.317,8.979361501981893,2.860026363533622,0.5168624601168788,0.10674396385919298
0.318,6.341714478720766,2.121432790205497,0.49866575098021476,0.11707022328604537
0.319,5.441683379407106,1.753998196128208,0.5124858770594719,-0.003930121218000981
0.32,3.248349787069899,1.279081215994419,0.4349637950843674,0.10803591510004652
0.321,6.317018751887739,2.0491736965035727,0.510129916531481,0.18141799009811607
0.322,7.84870396242446,2.75055318223224,0.48099132897839925,0.28032291505525947
0.323,3.634936363601209,1.4296899513382846,0.4354213470316555,0.09561778201482164
0.324,9.434752111028768,3.904514782788604,0.4145833029852171,0.09762809892360656
0.325,6.205588224202673,2.073927986825246,0.4990219394551404,0.19992729631855258
0.326,2.588738776924112,1.0966678698941268,0.40485923264889934,0.019598985951012608
0.327,3.0265198645439013,1.3857367107703384,0.37186938832012656,0.26761142025636697
0.328,6.136920753084245,2.048968290054905,0.49939016293600774,0.13295231611656022
0.329,11.229042655661244,3.647731377408867,0.509607207947073,0.20724092544174735
0.33,4.748843197473711,2.071629199525275,0.3925261832488923,0.05453603977394485
0.331,8.215796539223179,2.9247919213009737,0.47493044345641944,0.020473482859262582
0.332,3.5757960470256367,1.4148120862016615,0.433010146886953,0.03424204319201838
0.333,6.8076311027312135,2.499280398561595,0.4629194876916098,0.004247304364441874
0.334,1.7886897749026813,0.9245280628756635,0.3185006747318957,0.13568037052725593
0.335,9.061820319824278,3.136875717957092,0.4857031098665511,0.11315049493757573
0.336,3.3393149649800877,1.5442605870976331,0.36756969534724354,0.13913969637155021
0.337,1.6776488760786588,0.8293077810065228,0.33839479939732797,0.1573262257679191
0.338,4.227284110266319,1.8708772660602,0.38641267404858326,0.10350758734791746
0.339,4.978293478954203,1.9030228192219392,0.4469015122219202,0.027164166370996463
0.34,5.97644772281841,2.313547112193719,0.44184594604989663,-0.020736825051731488
0.341,2.5860722481959804,1.2933368889568908,0.3332299619698886,0.13085974479058826
0.342,13.257017140911534,4.370441419896748,0.5041325549204584,-0.015126648323896718
0.343,8.878893214250413,2.947836289471058,0.5014959480482793,0.02592022246756271
0.34400000000000003,11.806683984846147,3.4466420466918564,0.5480799348856075,0.037641164679771855
0.34500000000000003,3.5860877234653348,1.6883699835937247,0.3597939058894725,0.13756709200083558
0.34600000000000003,4.234341310271793,2.0505199308210895,0.3474732847198001,0.10042789573102193
0.34700000000000003,8.132468044146632,2.5981478624621688,0.515750468551947,0.0725596307917557
0.34800000000000003,7.374849082438105,2.3108614770163243,0.5228307798728008,0.04648025958454339
0.34900000000000003,7.44167786861474,2.677727835757171,0.47077369679914977,0.010487971754642679
0.35000000000000003,8.358079216049344,3.2655371574983576,0.43812027985888063,0.11438954271627323
0.35100000000000003,3.617935016609308,1.4580406423035097,0.42551314652450656,0.08523839986271577
